Date,CO2_DRY_ppm,CH4_DRY_ppm,Latitude,Longitude,Time,TempC,SpCond,pH,ODOsat,ODOmgL,TurbFNU
2014-07-24,278.95,132.88,46.03797,-89.61308,23:57:38,25.193,82.9,8.06,104,8.56,8.55
2014-07-24,278.79,132.83,46.03797,-89.61308,23:57:39,25.193,82.9,8.06,104,8.56,8.53
2014-07-24,278.65,133.19,46.03797,-89.61308,23:57:40,25.194,82.9,8.06,104,8.56,8.2
2014-07-24,277.78,133.31,46.03797,-89.61308,23:57:41,25.194,82.9,8.06,104,8.56,11.34
2014-07-24,279.08,133.61,46.03797,-89.61308,23:57:42,25.195,82.9,8.06,104,8.56,11.18
2014-07-24,279.07,133.48,46.03797,-89.61308,23:57:43,25.195,82.9,8.06,103.9,8.56,9.52
2014-07-24,279.08,133.08,46.03797,-89.61308,23:57:44,25.195,82.9,8.06,103.9,8.56,9.5
2014-07-24,278.8,133.81,46.03797,-89.61308,23:57:45,25.195,82.8,8.06,103.9,8.56,9.55
2014-07-24,278.7,133.39,46.03798,-89.61308,23:57:46,25.195,82.8,8.06,103.9,8.56,9.52
2014-07-24,279.84,133.57,46.03798,-89.61308,23:57:47,25.195,82.8,8.06,103.9,8.56,9.06
2014-07-24,278.98,133.55,46.03798,-89.61308,23:57:48,25.195,82.8,8.06,103.9,8.56,8.67
2014-07-24,278.15,133.61,46.03798,-89.61308,23:57:49,25.196,82.8,8.06,103.9,8.56,8.64
2014-07-24,278.82,133.49,46.03798,-89.61308,23:57:50,25.196,82.8,8.06,103.9,8.56,4.29
2014-07-24,278.59,133.02,46.03798,-89.61308,23:57:51,25.196,82.8,8.06,103.9,8.56,4.28
2014-07-24,278.19,132.82,46.03798,-89.61308,23:57:52,25.196,82.8,8.06,103.9,8.56,4.25
2014-07-24,278.53,132.69,46.03798,-89.61308,23:57:53,25.196,82.8,8.06,103.9,8.56,6.94
2014-07-24,279.07,132.78,46.03798,-89.61308,23:57:54,25.196,82.8,8.06,103.9,8.56,6.98
2014-07-24,278.08,132.39,46.03798,-89.61308,23:57:55,25.196,82.8,8.06,103.9,8.55,6.9
2014-07-24,279.28,132.53,46.03798,-89.61308,23:57:56,25.197,82.8,8.06,103.9,8.56,3.77
2014-07-24,278.31,132.14,46.03798,-89.61308,23:57:57,25.197,82.8,8.06,103.9,8.56,3.82
2014-07-24,278.87,132.1,46.03798,-89.61308,23:57:58,25.198,82.7,8.06,103.9,8.56,4.38
2014-07-24,277.56,132.01,46.03798,-89.61308,23:57:59,25.198,82.7,8.06,104,8.56,4.4
2014-07-24,277.41,131.7,46.03798,-89.61308,23:58:00,25.198,82.7,8.06,104,8.56,5.96
2014-07-24,278.17,131.37,46.03798,-89.61308,23:58:01,25.198,82.7,8.06,104,8.56,5.97
2014-07-24,277.98,131.23,46.03798,-89.61308,23:58:02,25.199,82.7,8.06,104,8.56,9.32
2014-07-24,277.77,130.83,46.03798,-89.61308,23:58:03,25.199,82.7,8.07,104,8.56,9.02
2014-07-24,278.29,130.91,46.03798,-89.61308,23:58:04,25.199,82.7,8.07,104,8.56,10.3
2014-07-24,277.49,130.59,46.03798,-89.61308,23:58:05,25.199,82.8,8.07,104,8.56,12.78
2014-07-24,278.39,130.63,46.03798,-89.61308,23:58:06,25.199,82.8,8.07,104,8.56,12.96
2014-07-24,277.6,130.51,46.03798,-89.61308,23:58:07,25.2,82.8,8.07,104,8.56,12.97
2014-07-24,278.73,129.97,46.03798,-89.61308,23:58:08,25.2,82.8,8.07,104,8.56,9.48
2014-07-24,277.94,130.09,46.03798,-89.61308,23:58:09,25.201,82.8,8.07,104,8.56,9.54
2014-07-24,277.41,129.54,46.03798,-89.61308,23:58:10,25.201,82.8,8.07,104,8.56,9.31
2014-07-24,278.57,130.01,46.03798,-89.61308,23:58:11,25.202,82.8,8.07,104,8.56,9.21
2014-07-24,277.33,129.77,46.03798,-89.61308,23:58:12,25.203,82.8,8.07,104,8.56,8.76
2014-07-24,277.51,129.73,46.03798,-89.61308,23:58:13,25.204,82.8,8.07,104,8.56,8.82
2014-07-24,277.61,129.49,46.03798,-89.61308,23:58:14,25.205,82.8,8.07,104,8.56,6.89
2014-07-24,277.88,129.47,46.03798,-89.61308,23:58:15,25.206,82.8,8.07,104,8.56,6.69
2014-07-24,278.48,129.36,46.03798,-89.61308,23:58:16,25.207,82.8,8.07,104,8.56,4.5
2014-07-24,278.88,129.21,46.03798,-89.61308,23:58:17,25.208,82.8,8.07,104,8.56,4.8
2014-07-24,277.15,129.08,46.03798,-89.61308,23:58:18,25.209,82.8,8.07,104,8.56,7.78
2014-07-24,277.85,129.04,46.03798,-89.61308,23:58:19,25.21,82.8,8.07,104,8.56,7.53
2014-07-24,278.18,128.68,46.03798,-89.61308,23:58:20,25.211,82.8,8.07,104,8.56,5.33
2014-07-24,276.91,128.35,46.03798,-89.61308,23:58:21,25.212,82.8,8.07,104,8.56,9.18
2014-07-24,276.28,128.41,46.03798,-89.61308,23:58:22,25.213,82.8,8.07,104,8.56,14.11
2014-07-24,276.31,128.33,46.03798,-89.61308,23:58:23,25.213,82.8,8.07,104,8.56,14.04
2014-07-24,276.61,128.49,46.03798,-89.61308,23:58:24,25.213,82.8,8.07,104,8.56,13.94
2014-07-24,276.08,128.36,46.03798,-89.61308,23:58:25,25.213,82.8,8.07,104,8.56,14.01
2014-07-24,275.77,128.2,46.03798,-89.61308,23:58:26,25.213,82.8,8.07,104.1,8.56,13.97
2014-07-24,276.1,128.39,46.03798,-89.61308,23:58:27,25.213,82.8,8.07,104.1,8.56,14.09
2014-07-24,275.09,128.77,46.03798,-89.61308,23:58:28,25.214,82.8,8.07,104.1,8.56,14
2014-07-24,275.44,128.1,46.03798,-89.61308,23:58:29,25.214,82.8,8.07,104.1,8.56,4.8
2014-07-24,276.1,128.25,46.03798,-89.61308,23:58:30,25.214,82.8,8.07,104.1,8.57,2.22
2014-07-24,275.98,128.48,46.03798,-89.61308,23:58:31,25.215,82.8,8.07,104.1,8.57,2.91
2014-07-24,276.04,128.21,46.03798,-89.61308,23:58:32,25.215,82.8,8.07,104.1,8.57,5.85
2014-07-24,274.51,128.2,46.03798,-89.61308,23:58:33,25.215,82.8,8.07,104.2,8.57,5.09
2014-07-24,274.25,128.13,46.03798,-89.61308,23:58:34,25.215,82.7,8.07,104.2,8.57,5.21
2014-07-24,275.16,128.61,46.03798,-89.61308,23:58:35,25.216,82.7,8.07,104.2,8.57,5.58
2014-07-24,275.28,128.25,46.03798,-89.61308,23:58:36,25.217,82.7,8.07,104.2,8.58,5.25
2014-07-24,275.2,128.06,46.03798,-89.61308,23:58:37,25.217,82.7,8.07,104.2,8.58,5.12
2014-07-24,274.45,127.66,46.03798,-89.61308,23:58:38,25.218,82.7,8.07,104.3,8.58,5.09
2014-07-24,273.71,128.06,46.03798,-89.61308,23:58:39,25.219,82.7,8.08,104.3,8.58,4.97
2014-07-24,273.76,127.55,46.03798,-89.61308,23:58:40,25.22,82.7,8.08,104.3,8.59,5.35
2014-07-24,273.88,127.43,46.03798,-89.61308,23:58:41,25.22,82.7,8.08,104.4,8.59,5.35
2014-07-24,273.37,127.28,46.03798,-89.61308,23:58:42,25.22,82.7,8.08,104.4,8.59,5.79
2014-07-24,274.59,127.38,46.03798,-89.61308,23:58:43,25.22,82.7,8.08,104.4,8.59,5.98
2014-07-24,272.92,127.15,46.03798,-89.61308,23:58:44,25.22,82.6,8.08,104.4,8.59,6.12
2014-07-24,273.14,127.22,46.03798,-89.61308,23:58:45,25.22,82.6,8.08,104.4,8.59,6.37
2014-07-24,273.79,127.05,46.03798,-89.61308,23:58:46,25.22,82.7,8.08,104.4,8.59,6.43
2014-07-24,274.11,126.85,46.03798,-89.61308,23:58:47,25.219,82.7,8.08,104.4,8.59,6.28
2014-07-24,273.31,127.13,46.03798,-89.61308,23:58:48,25.219,82.7,8.08,104.4,8.59,6.44
2014-07-24,273.47,127.24,46.03798,-89.61308,23:58:49,25.218,82.7,8.08,104.4,8.59,6.05
2014-07-24,274.31,127.06,46.03798,-89.61308,23:58:50,25.217,82.7,8.08,104.4,8.59,6.33
2014-07-24,274.47,127.2,46.03798,-89.61308,23:58:51,25.216,82.7,8.09,104.4,8.59,6.53
2014-07-24,273.83,126.92,46.03798,-89.61308,23:58:52,25.215,82.7,8.09,104.3,8.59,6.62
2014-07-24,274.53,127,46.03798,-89.61308,23:58:53,25.214,82.7,8.09,104.3,8.58,6.73
2014-07-24,274.4,127.04,46.03798,-89.61308,23:58:54,25.214,82.7,8.09,104.3,8.58,7.12
2014-07-24,274.5,126.83,46.03798,-89.61308,23:58:55,25.212,82.7,8.09,104.2,8.58,7
2014-07-24,273.13,126.79,46.03798,-89.61308,23:58:56,25.211,82.7,8.09,104.2,8.58,7.1
2014-07-24,274.87,127.06,46.03798,-89.61308,23:58:57,25.21,82.7,8.09,104.2,8.57,7.84
2014-07-24,274.73,126.76,46.03798,-89.61308,23:58:58,25.209,82.8,8.09,104.1,8.57,8.36
2014-07-24,275.06,126.99,46.03798,-89.61308,23:58:59,25.207,82.8,8.09,104.1,8.57,8.75
2014-07-24,274.62,126.89,46.03798,-89.61308,23:59:00,25.205,82.8,8.09,104,8.56,9.2
2014-07-24,274.14,127.02,46.03798,-89.61308,23:59:01,25.204,82.8,8.09,104,8.56,9.33
2014-07-24,275.39,126.8,46.03798,-89.61308,23:59:02,25.202,82.8,8.09,103.9,8.56,9.39
2014-07-24,275.94,127.17,46.03798,-89.61308,23:59:03,25.199,82.8,8.09,103.9,8.55,9.66
2014-07-24,275.92,126.89,46.03798,-89.61308,23:59:04,25.197,82.8,8.09,103.8,8.55,10.15
2014-07-24,276.42,127.05,46.03798,-89.61308,23:59:05,25.195,82.8,8.09,103.8,8.54,9.96
2014-07-24,276.79,127.23,46.03798,-89.61308,23:59:06,25.193,82.8,8.09,103.7,8.54,10.03
2014-07-24,277.34,127.06,46.03798,-89.61308,23:59:07,25.19,82.8,8.09,103.6,8.53,9.81
2014-07-24,277.56,127.03,46.03798,-89.61308,23:59:08,25.187,82.7,8.09,103.6,8.53,9.91
2014-07-24,277.03,127.02,46.03798,-89.61308,23:59:09,25.184,82.7,8.09,103.5,8.52,9.31
2014-07-24,277.67,127.14,46.03798,-89.61308,23:59:10,25.182,82.7,8.09,103.4,8.52,9.2
2014-07-24,277.62,127.14,46.03798,-89.61308,23:59:11,25.179,82.7,8.09,103.4,8.51,8.75
2014-07-24,278.55,126.98,46.03798,-89.61308,23:59:12,25.176,82.7,8.09,103.4,8.51,8.34
2014-07-24,278.73,126.68,46.03798,-89.61308,23:59:13,25.174,82.7,8.09,103.3,8.51,7.81
2014-07-24,279.04,126.8,46.03798,-89.61308,23:59:14,25.171,82.7,8.09,103.3,8.51,7.12
2014-07-24,278.71,126.51,46.03798,-89.61308,23:59:15,25.169,82.7,8.1,103.3,8.5,7.63
2014-07-24,278.42,126.21,46.03798,-89.61308,23:59:16,25.166,82.7,8.1,103.2,8.5,7.92
2014-07-24,279.93,126.19,46.03798,-89.61308,23:59:17,25.163,82.7,8.1,103.2,8.5,7.69
2014-07-24,280.13,125.88,46.03798,-89.61308,23:59:18,25.16,82.7,8.1,103.2,8.5,7.58
2014-07-24,279.17,125.67,46.03798,-89.61308,23:59:19,25.157,82.7,8.1,103.1,8.5,13.05
2014-07-24,280.07,125.8,46.03798,-89.61308,23:59:20,25.154,82.7,8.1,103.1,8.49,13.85
2014-07-24,279.72,125.7,46.03798,-89.61308,23:59:21,25.152,82.7,8.1,103.1,8.49,13.99
2014-07-24,281.37,125.29,46.03798,-89.61308,23:59:22,25.149,82.7,8.1,103,8.49,14.21
2014-07-24,281.09,125.13,46.03798,-89.61308,23:59:23,25.146,82.7,8.1,103,8.48,14.3
2014-07-24,279.82,125.2,46.03798,-89.61308,23:59:24,25.143,82.7,8.1,102.9,8.48,14.41
2014-07-24,281.24,125.08,46.03798,-89.61308,23:59:25,25.14,82.7,8.1,102.9,8.48,14.65
2014-07-24,281.86,124.71,46.03798,-89.61308,23:59:26,25.136,82.7,8.09,102.8,8.47,13.99
2014-07-24,281.99,124.85,46.03798,-89.61308,23:59:27,25.133,82.6,8.09,102.8,8.47,13.99
2014-07-24,281.88,125.11,46.03798,-89.61308,23:59:28,25.129,82.6,8.09,102.7,8.47,15.04
2014-07-24,282.95,124.54,46.03798,-89.61308,23:59:29,25.126,82.6,8.09,102.6,8.46,11.27
2014-07-24,282.33,124.77,46.03798,-89.61308,23:59:30,25.123,82.6,8.09,102.6,8.46,10.88
2014-07-24,281.55,124.69,46.03798,-89.61308,23:59:31,25.12,82.6,8.09,102.6,8.45,14.8
2014-07-24,282.46,124.67,46.03798,-89.61308,23:59:32,25.116,82.6,8.09,102.5,8.45,8.8
2014-07-24,282.59,124.95,46.03798,-89.61308,23:59:33,25.113,82.6,8.09,102.5,8.45,6.89
2014-07-24,283.86,124.78,46.03798,-89.61308,23:59:34,25.11,82.6,8.09,102.4,8.45,15.38
2014-07-24,283.6,124.61,46.03798,-89.61308,23:59:35,25.106,82.6,8.09,102.4,8.44,6.07
2014-07-24,283.94,124.37,46.03798,-89.61308,23:59:36,25.103,82.6,8.09,102.4,8.44,4.09
2014-07-24,284.41,124.61,46.03798,-89.61308,23:59:37,25.1,82.6,8.09,102.3,8.44,5.05
2014-07-24,284.58,124.43,46.03798,-89.61308,23:59:38,25.096,82.5,8.09,102.3,8.44,4.93
2014-07-24,284.45,124.68,46.03798,-89.61308,23:59:39,25.093,82.5,8.09,102.3,8.43,5.26
2014-07-24,284.43,124.49,46.03798,-89.61308,23:59:40,25.089,82.5,8.09,102.2,8.43,5.53
2014-07-24,284.94,124.62,46.03798,-89.61308,23:59:41,25.086,82.5,8.09,102.2,8.43,6.11
2014-07-24,284.91,124.67,46.03798,-89.61308,23:59:42,25.083,82.5,8.09,102.2,8.43,6.04
2014-07-24,284.86,124.79,46.03798,-89.61308,23:59:43,25.079,82.5,8.09,102.2,8.43,6.55
2014-07-24,285.41,124.41,46.03798,-89.61308,23:59:44,25.075,82.5,8.08,102.2,8.43,6.64
2014-07-24,285.79,124.72,46.03798,-89.61308,23:59:45,25.072,82.5,8.08,102.1,8.43,6.49
2014-07-24,285.56,124.55,46.03798,-89.61308,23:59:46,25.068,82.5,8.08,102.1,8.43,6.44
2014-07-24,286.04,124.62,46.03798,-89.61308,23:59:47,25.064,82.5,8.08,102.1,8.43,6.17
2014-07-24,286.5,124.74,46.03798,-89.61308,23:59:48,25.061,82.5,8.08,102.1,8.43,5.92
2014-07-24,286.1,124.91,46.03798,-89.61308,23:59:49,25.057,82.5,8.08,102.1,8.43,5.79
2014-07-24,287.48,124.49,46.03798,-89.61308,23:59:50,25.053,82.5,8.08,102.1,8.43,5.72
2014-07-24,288.24,124.36,46.03798,-89.61308,23:59:51,25.049,82.5,8.08,102.1,8.43,5.6
2014-07-24,287.6,124.52,46.03798,-89.61308,23:59:52,25.045,82.5,8.08,102.1,8.43,5.58
2014-07-24,288.32,124.4,46.03798,-89.61308,23:59:53,25.04,82.5,8.08,102.1,8.43,5.47
2014-07-24,287.51,124.13,46.03798,-89.61308,23:59:54,25.036,82.5,8.08,102.1,8.43,5.18
2014-07-24,289.11,124.12,46.03798,-89.61308,23:59:55,25.032,82.5,8.08,102.1,8.43,4.86
2014-07-24,288.24,124.12,46.03798,-89.61308,23:59:56,25.028,82.5,8.08,102.1,8.43,4.67
2014-07-24,288.42,124.08,46.03798,-89.61308,23:59:57,25.024,82.5,8.08,102,8.43,4.57
2014-07-24,289.16,123.82,46.03798,-89.61308,23:59:59,25.015,82.5,8.08,102,8.43,4.14
2014-07-24,289.15,123.66,46.03798,-89.61308,00:00:00,25.011,82.5,8.08,102,8.42,4.6
2014-07-24,288.39,123.59,46.03798,-89.61308,00:00:01,25.007,82.5,8.08,102,8.42,4.58
2014-07-24,290.36,123.46,46.03798,-89.61308,00:00:02,25.003,82.5,8.08,101.9,8.42,5
2014-07-24,289.63,123.43,46.03798,-89.61308,00:00:03,24.998,82.5,8.09,101.9,8.42,5.3
2014-07-24,290.83,123.13,46.03798,-89.61308,00:00:04,24.994,82.5,8.09,101.9,8.42,5.61
2014-07-24,290.13,122.97,46.03798,-89.61308,00:00:05,24.99,82.4,8.08,101.9,8.42,5.82
2014-07-24,290.2,122.79,46.03798,-89.61308,00:00:06,24.985,82.4,8.09,101.8,8.42,6.02
2014-07-24,290.48,122.97,46.03798,-89.61308,00:00:07,24.98,82.4,8.09,101.8,8.41,6.06
2014-07-24,291.29,123.45,46.03798,-89.61308,00:00:08,24.975,82.4,8.09,101.8,8.41,6.46
2014-07-24,292.02,123.21,46.03798,-89.61308,00:00:09,24.97,82.4,8.09,101.7,8.41,7.09
2014-07-24,290.79,123.13,46.03798,-89.61308,00:00:10,24.964,82.4,8.09,101.7,8.41,7.39
2014-07-24,291,122.95,46.03798,-89.61308,00:00:11,24.959,82.4,8.09,101.7,8.41,7.49
2014-07-24,291.87,123.42,46.03798,-89.61308,00:00:12,24.953,82.4,8.09,101.7,8.41,7.82
2014-07-24,292.07,123.04,46.03798,-89.61308,00:00:13,24.947,82.4,8.09,101.7,8.41,8.37
2014-07-24,292.36,123.45,46.03798,-89.61308,00:00:14,24.941,82.4,8.09,101.6,8.41,8.15
2014-07-24,292.38,123.61,46.03798,-89.61308,00:00:15,24.935,82.4,8.09,101.6,8.41,7.56
2014-07-24,292.91,123.05,46.03798,-89.61308,00:00:16,24.929,82.4,8.09,101.6,8.41,7.54
2014-07-24,291.8,123.39,46.03798,-89.61308,00:00:17,24.923,82.4,8.09,101.6,8.41,7.19
2014-07-24,291.83,123.01,46.03798,-89.61308,00:00:18,24.916,82.4,8.09,101.6,8.41,7.09
2014-07-24,292.76,122.99,46.03798,-89.61308,00:00:19,24.911,82.4,8.09,101.6,8.41,6.99
2014-07-24,293.72,123.05,46.03798,-89.61308,00:00:20,24.905,82.4,8.08,101.6,8.41,7.04
2014-07-24,293.23,122.69,46.03798,-89.61308,00:00:21,24.899,82.4,8.08,101.6,8.41,7.2
2014-07-24,292.63,122.91,46.03798,-89.61308,00:00:22,24.893,82.4,8.08,101.6,8.41,7.56
2014-07-24,293.51,122.87,46.03798,-89.61308,00:00:23,24.888,82.4,8.08,101.6,8.41,7.33
2014-07-24,292.81,122.41,46.03798,-89.61308,00:00:24,24.883,82.4,8.08,101.5,8.41,7.86
2014-07-24,293.85,122.49,46.03798,-89.61308,00:00:25,24.878,82.4,8.08,101.5,8.41,7.74
2014-07-24,293.06,122.44,46.03798,-89.61308,00:00:26,24.872,82.4,8.08,101.5,8.41,8.56
2014-07-24,294.19,122.46,46.03798,-89.61308,00:00:27,24.868,82.4,8.08,101.5,8.41,8.25
2014-07-24,294.38,122.31,46.03798,-89.61308,00:00:28,24.862,82.4,8.08,101.5,8.41,7.98
2014-07-24,294.51,121.77,46.03798,-89.61308,00:00:29,24.858,82.4,8.08,101.5,8.41,8.06
2014-07-24,293.17,121.46,46.03798,-89.61308,00:00:30,24.852,82.4,8.08,101.5,8.41,8.42
2014-07-24,294.44,121.75,46.03798,-89.61308,00:00:31,24.848,82.4,8.08,101.5,8.41,8.71
2014-07-24,293.68,121.85,46.03798,-89.61308,00:00:32,24.843,82.4,8.08,101.5,8.41,8.8
2014-07-24,294.41,121.31,46.03798,-89.61308,00:00:33,24.838,82.4,8.08,101.4,8.41,9.21
2014-07-24,293.53,121.28,46.03798,-89.61308,00:00:34,24.833,82.4,8.08,101.4,8.41,12.24
2014-07-24,294.71,121.66,46.03798,-89.61308,00:00:35,24.829,82.4,8.08,101.4,8.41,12.08
2014-07-24,295.76,121.75,46.03798,-89.61308,00:00:36,24.825,82.4,8.08,101.4,8.41,15.15
2014-07-24,294.63,121.63,46.03798,-89.61308,00:00:37,24.821,82.4,8.08,101.4,8.4,14.96
2014-07-24,294.36,121.46,46.03798,-89.61308,00:00:38,24.816,82.4,8.08,101.4,8.4,10.47
2014-07-24,295.31,121.95,46.03798,-89.61308,00:00:39,24.812,82.4,8.08,101.4,8.4,9.96
2014-07-24,295.06,121.55,46.03798,-89.61308,00:00:40,24.808,82.4,8.07,101.4,8.4,9.05
2014-07-24,295.62,121.52,46.03798,-89.61308,00:00:41,24.805,82.4,8.07,101.4,8.4,8.7
2014-07-24,295.51,121.62,46.03798,-89.61308,00:00:42,24.801,82.4,8.07,101.4,8.4,8.5
2014-07-24,295.47,121.66,46.03798,-89.61308,00:00:43,24.797,82.4,8.07,101.3,8.4,13.31
2014-07-24,295.46,121.43,46.03798,-89.61308,00:00:44,24.794,82.4,8.07,101.3,8.4,13.15
2014-07-24,295.31,121.73,46.03798,-89.61308,00:00:45,24.791,82.4,8.07,101.3,8.4,12.75
2014-07-24,295.52,121.17,46.03798,-89.61308,00:00:46,24.787,82.4,8.07,101.3,8.4,12.55
2014-07-24,294.88,121.11,46.03798,-89.61308,00:00:47,24.785,82.4,8.07,101.3,8.4,12.24
2014-07-24,295.1,121.41,46.03798,-89.61308,00:00:48,24.781,82.4,8.07,101.3,8.4,7.8
2014-07-24,295.29,121.01,46.03798,-89.61308,00:00:49,24.779,82.4,8.07,101.3,8.4,7.5
2014-07-24,294.72,120.88,46.03798,-89.61308,00:00:50,24.776,82.4,8.07,101.3,8.4,7.17
2014-07-24,294.93,120.6,46.03798,-89.61308,00:00:51,24.773,82.4,8.07,101.3,8.4,5.45
2014-07-24,296.89,120.91,46.03798,-89.61308,00:00:52,24.77,82.4,8.07,101.3,8.4,5.33
2014-07-24,296.19,120.46,46.03798,-89.61308,00:00:53,24.767,82.4,8.08,101.3,8.4,4.42
2014-07-24,294.72,120.29,46.03798,-89.61308,00:00:54,24.765,82.4,8.08,101.3,8.4,4.33
2014-07-24,296.21,120.31,46.03798,-89.61308,00:00:55,24.762,82.4,8.08,101.3,8.4,4.37
2014-07-24,296.52,119.86,46.03798,-89.61308,00:00:56,24.759,82.4,8.08,101.3,8.41,4.38
2014-07-24,297.1,120.04,46.03798,-89.61308,00:00:57,24.756,82.4,8.08,101.3,8.4,4.41
2014-07-24,296.66,119.61,46.03798,-89.61308,00:00:58,24.753,82.4,8.08,101.3,8.41,3.73
2014-07-24,295.84,119.48,46.03798,-89.61308,00:00:59,24.749,82.3,8.08,101.3,8.41,3.73
2014-07-24,296.12,119.61,46.03798,-89.61308,00:01:00,24.747,82.3,8.08,101.3,8.41,3.63
2014-07-24,296.94,119.43,46.03798,-89.61308,00:01:01,24.743,82.3,8.08,101.3,8.41,3.58
2014-07-24,297.07,119.42,46.03798,-89.61308,00:01:02,24.74,82.3,8.08,101.3,8.41,3.52
2014-07-24,296.68,119.27,46.03798,-89.61308,00:01:03,24.737,82.3,8.08,101.3,8.41,3.48
2014-07-24,296.78,119.33,46.03798,-89.61308,00:01:04,24.734,82.3,8.08,101.2,8.41,3.61
2014-07-24,297.72,119.11,46.03798,-89.61308,00:01:05,24.73,82.3,8.08,101.2,8.41,3.58
2014-07-24,296.84,119.54,46.03798,-89.61308,00:01:06,24.727,82.3,8.09,101.2,8.4,3.91
2014-07-24,296.35,119.16,46.03798,-89.61308,00:01:07,24.723,82.3,8.09,101.2,8.4,3.84
2014-07-24,296.84,118.87,46.03798,-89.61308,00:01:08,24.72,82.3,8.09,101.2,8.4,3.8
2014-07-24,297.31,118.79,46.03798,-89.61308,00:01:09,24.717,82.3,8.09,101.2,8.4,3.8
2014-07-24,296.91,119.05,46.03798,-89.61308,00:01:10,24.714,82.3,8.09,101.2,8.4,3.73
2014-07-24,297.82,119.13,46.03798,-89.61308,00:01:11,24.71,82.3,8.09,101.2,8.4,3.73
2014-07-24,297.83,118.98,46.03798,-89.61308,00:01:12,24.707,82.3,8.09,101.2,8.4,3.76
2014-07-24,296.38,118.68,46.03798,-89.61308,00:01:13,24.703,82.3,8.09,101.1,8.4,3.74
2014-07-24,296.74,118.82,46.03798,-89.61308,00:01:14,24.7,82.3,8.09,101.1,8.4,3.64
2014-07-24,297,118.67,46.03798,-89.61308,00:01:15,24.696,82.3,8.09,101.1,8.4,3.76
2014-07-24,296.64,118.49,46.03798,-89.61308,00:01:16,24.693,82.3,8.09,101.1,8.4,3.76
2014-07-24,296.28,118.26,46.03798,-89.61308,00:01:17,24.689,82.3,8.09,101.1,8.4,3.76
2014-07-24,297.05,118.38,46.03798,-89.61308,00:01:18,24.686,82.2,8.09,101.1,8.4,3.64
2014-07-24,298.02,118.2,46.03798,-89.61308,00:01:19,24.683,82.2,8.09,101.1,8.4,3.51
2014-07-24,297.46,117.83,46.03798,-89.61308,00:01:20,24.68,82.2,8.09,101.1,8.4,3.48
2014-07-24,296.85,117.74,46.03798,-89.61308,00:01:21,24.676,82.2,8.09,101.1,8.4,3.56
2014-07-24,296.65,117.49,46.03798,-89.61308,00:01:22,24.673,82.2,8.09,101.1,8.4,4.15
2014-07-24,296.58,117.33,46.03798,-89.61308,00:01:23,24.67,82.2,8.09,101.1,8.4,4.62
2014-07-24,296.6,117.59,46.03798,-89.61308,00:01:24,24.666,82.2,8.09,101.1,8.4,5.28
2014-07-24,297.02,117.32,46.03798,-89.61308,00:01:25,24.663,82.2,8.09,101.1,8.4,5.4
2014-07-24,297.16,116.78,46.03798,-89.61308,00:01:26,24.66,82.2,8.09,101.1,8.41,5.73
2014-07-24,298.52,117.23,46.03798,-89.61308,00:01:27,24.657,82.2,8.09,101.1,8.41,6.21
2014-07-24,297.9,117.17,46.03798,-89.61308,00:01:28,24.653,82.2,8.09,101.1,8.41,6.5
2014-07-24,298.28,116.96,46.03798,-89.61308,00:01:29,24.65,82.2,8.09,101.1,8.41,6.82
2014-07-24,298,116.77,46.03798,-89.61308,00:01:30,24.647,82.2,8.09,101.1,8.41,6.97
2014-07-24,298.75,116.68,46.03798,-89.61308,00:01:31,24.644,82.2,8.1,101.1,8.41,7.46
2014-07-24,298.79,116.75,46.03798,-89.61308,00:01:32,24.641,82.2,8.1,101.1,8.41,7.96
2014-07-24,298.84,116.96,46.03798,-89.61308,00:01:33,24.638,82.2,8.1,101.2,8.41,8.32
2014-07-24,297.59,116.78,46.03798,-89.61308,00:01:34,24.635,82.2,8.1,101.2,8.41,8.65
2014-07-24,298.54,116.47,46.03798,-89.61308,00:01:35,24.632,82.2,8.1,101.2,8.42,9.09
2014-07-24,298.97,116.28,46.03798,-89.61308,00:01:36,24.629,82.3,8.1,101.2,8.42,9.03
2014-07-24,297.65,116.18,46.03798,-89.61308,00:01:37,24.627,82.3,8.1,101.2,8.42,8.86
2014-07-24,299.22,116.35,46.03798,-89.61308,00:01:38,24.624,82.3,8.1,101.2,8.42,8.76
2014-07-24,297.5,115.97,46.03798,-89.61308,00:01:39,24.622,82.2,8.11,101.2,8.42,8.64
2014-07-24,298.83,115.98,46.03798,-89.61308,00:01:40,24.62,82.2,8.11,101.2,8.42,8.92
2014-07-24,299.35,115.81,46.03798,-89.61308,00:01:41,24.617,82.2,8.11,101.2,8.42,8.91
2014-07-24,299.3,116.33,46.03798,-89.61308,00:01:42,24.615,82.2,8.11,101.2,8.42,9.05
2014-07-24,298.29,115.58,46.03798,-89.61308,00:01:43,24.613,82.2,8.11,101.2,8.42,9.36
2014-07-24,299.23,115.57,46.03798,-89.61308,00:01:44,24.611,82.2,8.11,101.2,8.42,9.67
2014-07-24,298.89,115.61,46.03798,-89.61308,00:01:45,24.609,82.2,8.11,101.2,8.42,9.77
2014-07-24,298.76,115.35,46.03798,-89.61308,00:01:46,24.608,82.2,8.11,101.2,8.42,9.82
2014-07-24,299.01,114.99,46.03798,-89.61308,00:01:47,24.605,82.2,8.11,101.2,8.42,9.75
2014-07-24,299.36,115.24,46.03798,-89.61308,00:01:48,24.604,82.2,8.11,101.2,8.42,9.79
